Field ID,Year,Month,Monthly_constituents,YearlyCon,Monthly_Cost,Annual_Cost
79,2016,July,1,10,99.07389045,260.7556722
80,2016,May,2,10,92.33005842,530.7822942
80,2016,May,2,10,92.33005842,530.7822942
80,2016,July,4,10,438.4522358,530.7822942
80,2016,July,4,10,438.4522358,530.7822942
80,2016,July,4,10,438.4522358,530.7822942
80,2016,July,4,10,438.4522358,530.7822942
81,2016,May,2,9,92.33005842,431.7084037
81,2016,May,2,9,92.33005842,431.7084037
81,2016,July,3,9,339.3783453,431.7084037
81,2016,July,3,9,339.3783453,431.7084037
81,2016,July,3,9,339.3783453,431.7084037
82,2016,April,3,10,24.76847261,456.4768763
82,2016,May,2,10,92.33005842,456.4768763
82,2016,May,2,10,92.33005842,456.4768763
82,2016,July,3,10,339.3783453,456.4768763
82,2016,July,3,10,339.3783453,456.4768763
82,2016,July,3,10,339.3783453,456.4768763
83,2016,April,1,12,49.53694522,651.861381
83,2016,May,2,12,92.33005842,651.861381
83,2016,May,2,12,92.33005842,651.861381
83,2016,June,4,12,218.2992585,651.861381
83,2016,June,4,12,218.2992585,651.861381
83,2016,July,3,12,291.6951189,651.861381
83,2016,July,3,12,291.6951189,651.861381
83,2016,July,3,12,291.6951189,651.861381
84,2016,April,1,10,24.76847261,456.4768763
84,2016,May,2,10,92.33005842,456.4768763
84,2016,May,2,10,92.33005842,456.4768763
84,2016,July,3,10,339.3783453,456.4768763
84,2016,July,3,10,339.3783453,456.4768763
84,2016,July,3,10,339.3783453,456.4768763
85,2016,April,1,11,24.76847261,555.5507668
85,2016,May,2,11,92.33005842,555.5507668
85,2016,May,2,11,92.33005842,555.5507668
85,2016,July,4,11,438.4522358,555.5507668
85,2016,July,4,11,438.4522358,555.5507668
85,2016,July,4,11,438.4522358,555.5507668
85,2016,July,4,11,438.4522358,555.5507668
86,2016,April,3,10,24.76847261,456.4768763
86,2016,May,2,10,92.33005842,456.4768763
86,2016,May,2,10,92.33005842,456.4768763
86,2016,July,3,10,339.3783453,456.4768763
86,2016,July,3,10,339.3783453,456.4768763
86,2016,July,3,10,339.3783453,456.4768763
87,2016,May,2,10,92.33005842,431.7084037
87,2016,May,2,10,92.33005842,431.7084037
87,2016,July,3,10,339.3783453,431.7084037
87,2016,July,3,10,339.3783453,431.7084037
87,2016,July,3,10,339.3783453,431.7084037
88,2016,May,2,10,92.33005842,431.7084037
88,2016,May,2,10,92.33005842,431.7084037
88,2016,July,3,10,339.3783453,431.7084037
88,2016,July,3,10,339.3783453,431.7084037
88,2016,July,3,10,339.3783453,431.7084037
89,2016,April,2,11,24.76847261,456.4768763
89,2016,May,2,11,92.33005842,456.4768763
89,2016,May,2,11,92.33005842,456.4768763
89,2016,July,3,11,339.3783453,456.4768763
89,2016,July,3,11,339.3783453,456.4768763
89,2016,July,3,11,339.3783453,456.4768763
90,2016,May,2,9,92.33005842,431.7084037
90,2016,May,2,9,92.33005842,431.7084037
90,2016,July,3,9,339.3783453,431.7084037
90,2016,July,3,9,339.3783453,431.7084037
90,2016,July,3,9,339.3783453,431.7084037
91,2016,April,1,10,24.76847261,456.4768763
91,2016,May,2,10,92.33005842,456.4768763
91,2016,May,2,10,92.33005842,456.4768763
91,2016,July,3,10,339.3783453,456.4768763
91,2016,July,3,10,339.3783453,456.4768763
91,2016,July,3,10,339.3783453,456.4768763
92,2016,May,2,11,92.33005842,431.7084037
92,2016,May,2,11,92.33005842,431.7084037
92,2016,July,3,11,339.3783453,431.7084037
92,2016,July,3,11,339.3783453,431.7084037
92,2016,July,3,11,339.3783453,431.7084037
93,2016,April,2,14,24.76847261,748.1719953
93,2016,May,2,14,92.33005842,748.1719953
93,2016,May,2,14,92.33005842,748.1719953
93,2016,July,6,14,631.0734642,748.1719953
93,2016,July,6,14,631.0734642,748.1719953
93,2016,July,6,14,631.0734642,748.1719953
93,2016,July,6,14,631.0734642,748.1719953
93,2016,July,6,14,631.0734642,748.1719953
93,2016,July,6,14,631.0734642,748.1719953
94,2016,May,2,6,92.33005842,92.33005842
94,2016,May,2,6,92.33005842,92.33005842
95,2016,May,2,11,92.33005842,431.7084037
95,2016,May,2,11,92.33005842,431.7084037
95,2016,July,3,11,339.3783453,431.7084037
95,2016,July,3,11,339.3783453,431.7084037
95,2016,July,3,11,339.3783453,431.7084037
96,2016,April,3,10,24.76847261,456.4768763
96,2016,May,2,10,92.33005842,456.4768763
96,2016,May,2,10,92.33005842,456.4768763
96,2016,July,3,10,339.3783453,456.4768763
96,2016,July,3,10,339.3783453,456.4768763
96,2016,July,3,10,339.3783453,456.4768763
97,2016,April,1,10,24.76847261,456.4768763
97,2016,May,2,10,92.33005842,456.4768763
97,2016,May,2,10,92.33005842,456.4768763
97,2016,July,3,10,339.3783453,456.4768763
97,2016,July,3,10,339.3783453,456.4768763
97,2016,July,3,10,339.3783453,456.4768763
98,2016,May,2,9,92.33005842,191.4039489
98,2016,May,2,9,92.33005842,191.4039489
98,2016,July,1,9,99.07389045,191.4039489
99,2016,April,3,13,24.76847261,539.245706
99,2016,May,2,13,92.33005842,539.245706
99,2016,May,2,13,92.33005842,539.245706
99,2016,June,4,13,218.2992585,539.245706
99,2016,June,4,13,218.2992585,539.245706
99,2016,July,2,13,203.8479165,539.245706
99,2016,July,2,13,203.8479165,539.245706
100,2016,May,2,9,92.33005842,191.4039489
100,2016,May,2,9,92.33005842,191.4039489
100,2016,July,1,9,99.07389045,191.4039489
101,2016,June,2,5,230.8558646,246.5960372
101,2016,August,2,5,15.74017259,246.5960372
102,2016,June,2,5,230.8558646,418.7790143
102,2016,July,2,5,187.9231497,418.7790143
102,2016,August,2,5,187.9231497,418.7790143
103,2016,June,2,3,230.8558646,230.8558646
104,2016,June,2,4,230.8558646,377.7641421
104,2016,August,1,4,146.9082775,377.7641421
105,2016,July,1,3,9.534717738,56.51550517
105,2016,August,1,3,46.98078743,56.51550517
106,2016,June,2,4,230.8558646,377.7641421
106,2016,August,1,4,146.9082775,377.7641421
107,2016,June,3,4,240.3905823,240.3905823
107,2016,July,3,4,240.3905823,240.3905823
108,2016,June,2,4,230.8558646,377.7641421
108,2016,August,1,4,146.9082775,377.7641421
109,2016,June,2,4,230.8558646,230.8558646
110,2016,June,2,4,230.8558646,377.7641421
110,2016,August,1,4,146.9082775,377.7641421
111,2016,May,4,12,110.4896513,483.1540016
111,2016,May,4,12,110.4896513,483.1540016
111,2016,June,4,12,110.4896513,483.1540016
111,2016,June,3,12,180.0431218,483.1540016
111,2016,June,3,12,180.0431218,483.1540016
111,2016,July,2,12,192.6212285,483.1540016
111,2016,August,2,12,192.6212285,483.1540016
112,2016,May,2,6,56.7210002,209.7526146
112,2016,May,2,6,56.7210002,209.7526146
112,2016,June,2,6,56.7210002,209.7526146
112,2016,June,2,6,56.7210002,209.7526146
112,2016,July,1,6,96.31061423,209.7526146
113,2016,May,5,12,115.6575811,641.0552781
113,2016,June,5,12,115.6575811,641.0552781
113,2016,June,5,12,115.6575811,641.0552781
113,2016,June,5,12,332.7764686,641.0552781
113,2016,June,5,12,332.7764686,641.0552781
113,2016,June,5,12,332.7764686,641.0552781
113,2016,June,5,12,332.7764686,641.0552781
113,2016,June,5,12,332.7764686,641.0552781
113,2016,July,2,12,192.6212285,641.0552781
113,2016,August,2,12,192.6212285,641.0552781
114,2016,May,3,13,95.48047338,476.2294619
114,2016,May,3,13,95.48047338,476.2294619
114,2016,June,3,13,95.48047338,476.2294619
114,2016,June,2,13,36.04928117,476.2294619
114,2016,July,3,13,344.6997074,476.2294619
114,2016,August,3,13,344.6997074,476.2294619
114,2016,August,3,13,344.6997074,476.2294619
115,2016,May,4,16,136.3293001,431.6321747
115,2016,May,4,16,136.3293001,431.6321747
115,2016,June,4,16,136.3293001,431.6321747
115,2016,June,4,16,136.3293001,431.6321747
115,2016,June,5,16,198.9922604,431.6321747
115,2016,June,5,16,198.9922604,431.6321747
115,2016,June,5,16,198.9922604,431.6321747
115,2016,July,5,16,198.9922604,431.6321747
115,2016,July,1,16,96.31061423,431.6321747
116,2016,May,4,11,136.3293001,451.4425093
116,2016,May,4,11,136.3293001,451.4425093
116,2016,June,4,11,136.3293001,451.4425093
116,2016,June,4,11,136.3293001,451.4425093
116,2016,June,4,11,218.802595,451.4425093
116,2016,June,4,11,218.802595,451.4425093
116,2016,June,4,11,218.802595,451.4425093
116,2016,July,1,11,96.31061423,451.4425093
117,2016,May,5,14,136.3293001,787.4269496
117,2016,May,5,14,136.3293001,787.4269496
117,2016,June,5,14,136.3293001,787.4269496
117,2016,June,5,14,136.3293001,787.4269496
117,2016,June,5,14,332.7764686,787.4269496
117,2016,June,5,14,332.7764686,787.4269496
117,2016,June,5,14,332.7764686,787.4269496
117,2016,June,5,14,332.7764686,787.4269496
117,2016,June,5,14,332.7764686,787.4269496
117,2016,July,4,14,318.3211809,787.4269496
117,2016,July,4,14,318.3211809,787.4269496
117,2016,July,4,14,318.3211809,787.4269496
117,2016,August,4,14,318.3211809,787.4269496
118,2016,May,1,3,6.356478492,6.356478492
119,2016,May,3,8,115.6575811,514.1615801
119,2016,June,3,8,115.6575811,514.1615801
119,2016,June,3,8,115.6575811,514.1615801
119,2016,June,3,8,205.8827706,514.1615801
119,2016,June,3,8,205.8827706,514.1615801
119,2016,June,3,8,205.8827706,514.1615801
119,2016,July,2,8,192.6212285,514.1615801
119,2016,August,2,8,192.6212285,514.1615801
120,2016,May,3,9,115.6575811,286.7769497
120,2016,June,3,9,115.6575811,286.7769497
120,2016,June,3,9,115.6575811,286.7769497
120,2016,June,2,9,74.80875435,286.7769497
120,2016,June,2,9,74.80875435,286.7769497
120,2016,July,1,9,96.31061423,286.7769497
121,2016,May,4,18,115.6575811,897.3006688
121,2016,June,4,18,115.6575811,897.3006688
121,2016,June,4,18,115.6575811,897.3006688
121,2016,June,7,18,497.7747719,897.3006688
121,2016,June,7,18,497.7747719,897.3006688
121,2016,June,7,18,497.7747719,897.3006688
121,2016,June,7,18,497.7747719,897.3006688
121,2016,June,7,18,497.7747719,897.3006688
121,2016,June,7,18,497.7747719,897.3006688
121,2016,July,3,18,283.8683158,897.3006688
121,2016,July,3,18,283.8683158,897.3006688
121,2016,August,3,18,283.8683158,897.3006688
122,2016,April,1,6,53.76865112,237.6009767
122,2016,May,2,6,12.71295698,237.6009767
122,2016,May,2,6,12.71295698,237.6009767
122,2016,June,2,6,74.80875435,237.6009767
122,2016,July,2,6,74.80875435,237.6009767
122,2016,July,1,6,96.31061423,237.6009767
123,2016,May,5,8,175.0887733,346.2081419
123,2016,May,5,8,175.0887733,346.2081419
123,2016,June,5,8,175.0887733,346.2081419
123,2016,June,5,8,175.0887733,346.2081419
123,2016,June,5,8,175.0887733,346.2081419
123,2016,June,2,8,74.80875435,346.2081419
123,2016,June,2,8,74.80875435,346.2081419
123,2016,July,1,8,96.31061423,346.2081419
124,2016,May,5,16,136.3293001,674.6468216
124,2016,May,5,16,136.3293001,674.6468216
124,2016,June,5,16,136.3293001,674.6468216
124,2016,June,5,16,136.3293001,674.6468216
124,2016,June,5,16,345.696293,674.6468216
124,2016,June,5,16,345.696293,674.6468216
124,2016,June,5,16,345.696293,674.6468216
124,2016,June,5,16,345.696293,674.6468216
124,2016,June,5,16,345.696293,674.6468216
124,2016,July,2,16,192.6212285,674.6468216
124,2016,August,2,16,192.6212285,674.6468216
1,2017,May,4,14,218.2869207,1089.645227
1,2017,May,4,14,218.2869207,1089.645227
1,2017,May,4,14,218.2869207,1089.645227
1,2017,May,5,14,529.7120049,1089.645227
1,2017,May,5,14,529.7120049,1089.645227
1,2017,June,5,14,529.7120049,1089.645227
1,2017,June,5,14,529.7120049,1089.645227
1,2017,June,5,14,529.7120049,1089.645227
1,2017,July,4,14,341.646301,1089.645227
1,2017,July,4,14,341.646301,1089.645227
1,2017,July,4,14,341.646301,1089.645227
1,2017,August,4,14,341.646301,1089.645227
2,2017,May,4,14,218.2869207,1089.645227
2,2017,May,4,14,218.2869207,1089.645227
2,2017,May,4,14,218.2869207,1089.645227
2,2017,May,5,14,529.7120049,1089.645227
2,2017,May,5,14,529.7120049,1089.645227
2,2017,June,5,14,529.7120049,1089.645227
2,2017,June,5,14,529.7120049,1089.645227
2,2017,June,5,14,529.7120049,1089.645227
2,2017,July,4,14,341.646301,1089.645227
2,2017,July,4,14,341.646301,1089.645227
2,2017,July,4,14,341.646301,1089.645227
2,2017,August,4,14,341.646301,1089.645227
3,2017,May,4,14,218.2869207,1089.645227
3,2017,May,4,14,218.2869207,1089.645227
3,2017,May,4,14,218.2869207,1089.645227
3,2017,May,5,14,529.7120049,1089.645227
3,2017,May,5,14,529.7120049,1089.645227
3,2017,June,5,14,529.7120049,1089.645227
3,2017,June,5,14,529.7120049,1089.645227
3,2017,June,5,14,529.7120049,1089.645227
3,2017,July,4,14,341.646301,1089.645227
3,2017,July,4,14,341.646301,1089.645227
3,2017,July,4,14,341.646301,1089.645227
3,2017,August,4,14,341.646301,1089.645227
4,2017,May,4,14,218.2869207,1089.645227
4,2017,May,4,14,218.2869207,1089.645227
4,2017,May,4,14,218.2869207,1089.645227
4,2017,May,5,14,529.7120049,1089.645227
4,2017,May,5,14,529.7120049,1089.645227
4,2017,June,5,14,529.7120049,1089.645227
4,2017,June,5,14,529.7120049,1089.645227
4,2017,June,5,14,529.7120049,1089.645227
4,2017,July,4,14,341.646301,1089.645227
4,2017,July,4,14,341.646301,1089.645227
4,2017,July,4,14,341.646301,1089.645227
4,2017,August,4,14,341.646301,1089.645227
5,2017,May,4,14,218.2869207,1089.645227
5,2017,May,4,14,218.2869207,1089.645227
5,2017,May,4,14,218.2869207,1089.645227
5,2017,May,5,14,529.7120049,1089.645227
5,2017,May,5,14,529.7120049,1089.645227
5,2017,June,5,14,529.7120049,1089.645227
5,2017,June,5,14,529.7120049,1089.645227
5,2017,June,5,14,529.7120049,1089.645227
5,2017,July,4,14,341.646301,1089.645227
5,2017,July,4,14,341.646301,1089.645227
5,2017,July,4,14,341.646301,1089.645227
5,2017,August,4,14,341.646301,1089.645227
6,2017,May,4,14,218.2869207,1089.645227
6,2017,May,4,14,218.2869207,1089.645227
6,2017,May,4,14,218.2869207,1089.645227
6,2017,May,5,14,529.7120049,1089.645227
6,2017,May,5,14,529.7120049,1089.645227
6,2017,June,5,14,529.7120049,1089.645227
6,2017,June,5,14,529.7120049,1089.645227
6,2017,June,5,14,529.7120049,1089.645227
6,2017,July,4,14,341.646301,1089.645227
6,2017,July,4,14,341.646301,1089.645227
6,2017,July,4,14,341.646301,1089.645227
6,2017,August,4,14,341.646301,1089.645227
7,2017,May,4,14,218.2869207,1089.645227
7,2017,May,4,14,218.2869207,1089.645227
7,2017,May,4,14,218.2869207,1089.645227
7,2017,May,5,14,529.7120049,1089.645227
7,2017,May,5,14,529.7120049,1089.645227
7,2017,June,5,14,529.7120049,1089.645227
7,2017,June,5,14,529.7120049,1089.645227
7,2017,June,5,14,529.7120049,1089.645227
7,2017,July,4,14,341.646301,1089.645227
7,2017,July,4,14,341.646301,1089.645227
7,2017,July,4,14,341.646301,1089.645227
7,2017,August,4,14,341.646301,1089.645227
8,2017,May,4,14,218.2869207,1089.645227
8,2017,May,4,14,218.2869207,1089.645227
8,2017,May,4,14,218.2869207,1089.645227
8,2017,May,5,14,529.7120049,1089.645227
8,2017,May,5,14,529.7120049,1089.645227
8,2017,June,5,14,529.7120049,1089.645227
8,2017,June,5,14,529.7120049,1089.645227
8,2017,June,5,14,529.7120049,1089.645227
8,2017,July,4,14,341.646301,1089.645227
8,2017,July,4,14,341.646301,1089.645227
8,2017,July,4,14,341.646301,1089.645227
8,2017,August,4,14,341.646301,1089.645227
9,2017,May,4,14,218.2869207,1089.645227
9,2017,May,4,14,218.2869207,1089.645227
9,2017,May,4,14,218.2869207,1089.645227
9,2017,May,5,14,529.7120049,1089.645227
9,2017,May,5,14,529.7120049,1089.645227
9,2017,June,5,14,529.7120049,1089.645227
9,2017,June,5,14,529.7120049,1089.645227
9,2017,June,5,14,529.7120049,1089.645227
9,2017,July,4,14,341.646301,1089.645227
9,2017,July,4,14,341.646301,1089.645227
9,2017,July,4,14,341.646301,1089.645227
9,2017,August,4,14,341.646301,1089.645227
10,2017,May,4,14,218.2869207,1089.645227
10,2017,May,4,14,218.2869207,1089.645227
10,2017,May,4,14,218.2869207,1089.645227
10,2017,May,5,14,529.7120049,1089.645227
10,2017,May,5,14,529.7120049,1089.645227
10,2017,June,5,14,529.7120049,1089.645227
10,2017,June,5,14,529.7120049,1089.645227
10,2017,June,5,14,529.7120049,1089.645227
10,2017,July,4,14,341.646301,1089.645227
10,2017,July,4,14,341.646301,1089.645227
10,2017,July,4,14,341.646301,1089.645227
10,2017,August,4,14,341.646301,1089.645227
11,2017,May,4,16,218.2869207,1089.645227
11,2017,May,4,16,218.2869207,1089.645227
11,2017,May,4,16,218.2869207,1089.645227
11,2017,May,5,16,529.7120049,1089.645227
11,2017,May,5,16,529.7120049,1089.645227
11,2017,June,5,16,529.7120049,1089.645227
11,2017,June,5,16,529.7120049,1089.645227
11,2017,June,5,16,529.7120049,1089.645227
11,2017,July,4,16,341.646301,1089.645227
11,2017,July,4,16,341.646301,1089.645227
11,2017,July,4,16,341.646301,1089.645227
11,2017,August,4,16,341.646301,1089.645227
12,2017,May,4,16,218.2869207,1089.645227
12,2017,May,4,16,218.2869207,1089.645227
12,2017,May,4,16,218.2869207,1089.645227
12,2017,May,5,16,529.7120049,1089.645227
12,2017,May,5,16,529.7120049,1089.645227
12,2017,June,5,16,529.7120049,1089.645227
12,2017,June,5,16,529.7120049,1089.645227
12,2017,June,5,16,529.7120049,1089.645227
12,2017,July,4,16,341.646301,1089.645227
12,2017,July,4,16,341.646301,1089.645227
12,2017,July,4,16,341.646301,1089.645227
12,2017,August,4,16,341.646301,1089.645227
13,2017,May,4,16,218.2869207,1089.645227
13,2017,May,4,16,218.2869207,1089.645227
13,2017,May,4,16,218.2869207,1089.645227
13,2017,May,5,16,529.7120049,1089.645227
13,2017,May,5,16,529.7120049,1089.645227
13,2017,June,5,16,529.7120049,1089.645227
13,2017,June,5,16,529.7120049,1089.645227
13,2017,June,5,16,529.7120049,1089.645227
13,2017,July,4,16,341.646301,1089.645227
13,2017,July,4,16,341.646301,1089.645227
13,2017,July,4,16,341.646301,1089.645227
13,2017,August,4,16,341.646301,1089.645227
14,2017,May,4,16,218.2869207,1089.645227
14,2017,May,4,16,218.2869207,1089.645227
14,2017,May,4,16,218.2869207,1089.645227
14,2017,May,5,16,529.7120049,1089.645227
14,2017,May,5,16,529.7120049,1089.645227
14,2017,June,5,16,529.7120049,1089.645227
14,2017,June,5,16,529.7120049,1089.645227
14,2017,June,5,16,529.7120049,1089.645227
14,2017,July,4,16,341.646301,1089.645227
14,2017,July,4,16,341.646301,1089.645227
14,2017,July,4,16,341.646301,1089.645227
14,2017,August,4,16,341.646301,1089.645227
15,2017,May,4,16,218.2869207,1089.645227
15,2017,May,4,16,218.2869207,1089.645227
15,2017,May,4,16,218.2869207,1089.645227
15,2017,May,5,16,529.7120049,1089.645227
15,2017,May,5,16,529.7120049,1089.645227
15,2017,June,5,16,529.7120049,1089.645227
15,2017,June,5,16,529.7120049,1089.645227
15,2017,June,5,16,529.7120049,1089.645227
15,2017,July,4,16,341.646301,1089.645227
15,2017,July,4,16,341.646301,1089.645227
15,2017,July,4,16,341.646301,1089.645227
15,2017,August,4,16,341.646301,1089.645227
16,2017,May,4,14,218.2869207,1089.645227
16,2017,May,4,14,218.2869207,1089.645227
16,2017,May,4,14,218.2869207,1089.645227
16,2017,May,5,14,529.7120049,1089.645227
16,2017,May,5,14,529.7120049,1089.645227
16,2017,June,5,14,529.7120049,1089.645227
16,2017,June,5,14,529.7120049,1089.645227
16,2017,June,5,14,529.7120049,1089.645227
16,2017,July,4,14,341.646301,1089.645227
16,2017,July,4,14,341.646301,1089.645227
16,2017,July,4,14,341.646301,1089.645227
16,2017,August,4,14,341.646301,1089.645227
17,2017,May,4,17,218.2869207,1236.553504
17,2017,May,4,17,218.2869207,1236.553504
17,2017,May,4,17,218.2869207,1236.553504
17,2017,May,5,17,529.7120049,1236.553504
17,2017,May,5,17,529.7120049,1236.553504
17,2017,June,5,17,529.7120049,1236.553504
17,2017,June,5,17,529.7120049,1236.553504
17,2017,June,5,17,529.7120049,1236.553504
17,2017,July,5,17,488.5545785,1236.553504
17,2017,July,5,17,488.5545785,1236.553504
17,2017,July,5,17,488.5545785,1236.553504
17,2017,August,5,17,488.5545785,1236.553504
17,2017,August,5,17,488.5545785,1236.553504
18,2017,May,4,17,218.2869207,1236.553504
18,2017,May,4,17,218.2869207,1236.553504
18,2017,May,4,17,218.2869207,1236.553504
18,2017,May,5,17,529.7120049,1236.553504
18,2017,May,5,17,529.7120049,1236.553504
18,2017,June,5,17,529.7120049,1236.553504
18,2017,June,5,17,529.7120049,1236.553504
18,2017,June,5,17,529.7120049,1236.553504
18,2017,July,5,17,488.5545785,1236.553504
18,2017,July,5,17,488.5545785,1236.553504
18,2017,July,5,17,488.5545785,1236.553504
18,2017,August,5,17,488.5545785,1236.553504
18,2017,August,5,17,488.5545785,1236.553504
19,2017,May,4,16,218.2869207,1089.645227
19,2017,May,4,16,218.2869207,1089.645227
19,2017,May,4,16,218.2869207,1089.645227
19,2017,May,5,16,529.7120049,1089.645227
19,2017,May,5,16,529.7120049,1089.645227
19,2017,June,5,16,529.7120049,1089.645227
19,2017,June,5,16,529.7120049,1089.645227
19,2017,June,5,16,529.7120049,1089.645227
19,2017,July,4,16,341.646301,1089.645227
19,2017,July,4,16,341.646301,1089.645227
19,2017,July,4,16,341.646301,1089.645227
19,2017,August,4,16,341.646301,1089.645227
20,2017,May,4,14,218.2869207,1089.645227
20,2017,May,4,14,218.2869207,1089.645227
20,2017,May,4,14,218.2869207,1089.645227
20,2017,May,5,14,529.7120049,1089.645227
20,2017,May,5,14,529.7120049,1089.645227
20,2017,June,5,14,529.7120049,1089.645227
20,2017,June,5,14,529.7120049,1089.645227
20,2017,June,5,14,529.7120049,1089.645227
20,2017,July,4,14,341.646301,1089.645227
20,2017,July,4,14,341.646301,1089.645227
20,2017,July,4,14,341.646301,1089.645227
20,2017,August,4,14,341.646301,1089.645227
21,2017,May,4,14,218.2869207,1089.645227
21,2017,May,4,14,218.2869207,1089.645227
21,2017,May,4,14,218.2869207,1089.645227
21,2017,May,5,14,529.7120049,1089.645227
21,2017,May,5,14,529.7120049,1089.645227
21,2017,June,5,14,529.7120049,1089.645227
21,2017,June,5,14,529.7120049,1089.645227
21,2017,June,5,14,529.7120049,1089.645227
21,2017,July,4,14,341.646301,1089.645227
21,2017,July,4,14,341.646301,1089.645227
21,2017,July,4,14,341.646301,1089.645227
21,2017,August,4,14,341.646301,1089.645227
22,2017,May,1,6,131.9943539,704.4488523
22,2017,June,4,6,478.4929236,704.4488523
22,2017,June,4,6,478.4929236,704.4488523
22,2017,June,4,6,478.4929236,704.4488523
22,2017,July,4,6,478.4929236,704.4488523
22,2017,July,1,6,93.96157486,704.4488523
23,2017,April,1,16,36.04928117,996.244506
23,2017,May,3,16,184.2888961,996.244506
23,2017,May,3,16,184.2888961,996.244506
23,2017,May,3,16,184.2888961,996.244506
23,2017,June,6,16,367.1286675,996.244506
23,2017,June,6,16,367.1286675,996.244506
23,2017,June,6,16,367.1286675,996.244506
23,2017,June,6,16,367.1286675,996.244506
23,2017,June,6,16,367.1286675,996.244506
23,2017,July,4,16,408.7776612,996.244506
23,2017,July,4,16,408.7776612,996.244506
23,2017,July,4,16,408.7776612,996.244506
23,2017,July,4,16,408.7776612,996.244506
24,2017,April,1,15,36.04928117,944.5378232
24,2017,May,3,15,184.2888961,944.5378232
24,2017,May,3,15,184.2888961,944.5378232
24,2017,May,3,15,184.2888961,944.5378232
24,2017,June,6,15,367.1286675,944.5378232
24,2017,June,6,15,367.1286675,944.5378232
24,2017,June,6,15,367.1286675,944.5378232
24,2017,June,6,15,367.1286675,944.5378232
24,2017,June,6,15,367.1286675,944.5378232
24,2017,July,3,15,357.0709784,944.5378232
24,2017,July,3,15,357.0709784,944.5378232
24,2017,July,3,15,357.0709784,944.5378232
25,2017,April,1,10,36.04928117,868.1867502
25,2017,May,4,10,286.3303925,868.1867502
25,2017,May,4,10,286.3303925,868.1867502
25,2017,May,4,10,286.3303925,868.1867502
25,2017,May,4,10,286.3303925,868.1867502
25,2017,June,3,10,318.6083922,868.1867502
25,2017,June,3,10,318.6083922,868.1867502
25,2017,July,3,10,318.6083922,868.1867502
25,2017,July,2,10,227.1986843,868.1867502
25,2017,July,2,10,227.1986843,868.1867502
26,2017,April,2,12,67.5924022,646.2225064
26,2017,April,2,12,67.5924022,646.2225064
26,2017,May,2,12,72.09856234,646.2225064
26,2017,May,2,12,72.09856234,646.2225064
26,2017,June,4,12,318.6083922,646.2225064
26,2017,June,4,12,318.6083922,646.2225064
26,2017,July,4,12,318.6083922,646.2225064
26,2017,July,2,12,187.9231497,646.2225064
26,2017,July,2,12,187.9231497,646.2225064
27,2017,May,2,10,110.354699,777.3702457
27,2017,May,2,10,110.354699,777.3702457
27,2017,June,3,10,332.1841195,777.3702457
27,2017,June,3,10,332.1841195,777.3702457
27,2017,June,3,10,332.1841195,777.3702457
27,2017,July,3,10,334.8314272,777.3702457
27,2017,July,3,10,334.8314272,777.3702457
27,2017,August,3,10,334.8314272,777.3702457
28,2017,May,2,10,110.354699,777.3702457
28,2017,May,2,10,110.354699,777.3702457
28,2017,June,3,10,332.1841195,777.3702457
28,2017,June,3,10,332.1841195,777.3702457
28,2017,June,3,10,332.1841195,777.3702457
28,2017,July,3,10,334.8314272,777.3702457
28,2017,July,3,10,334.8314272,777.3702457
28,2017,August,3,10,334.8314272,777.3702457
29,2017,April,1,11,27.03696088,655.3830762
29,2017,May,3,11,215.7761483,655.3830762
29,2017,May,3,11,215.7761483,655.3830762
29,2017,May,3,11,215.7761483,655.3830762
29,2017,June,3,11,224.6468173,655.3830762
29,2017,June,3,11,224.6468173,655.3830762
29,2017,July,2,11,187.9231497,655.3830762
29,2017,July,2,11,187.9231497,655.3830762
30,2017,April,1,14,36.04928117,827.6559762
30,2017,May,2,14,72.09856234,827.6559762
30,2017,May,2,14,72.09856234,827.6559762
30,2017,June,5,14,363.3179903,827.6559762
30,2017,June,5,14,363.3179903,827.6559762
30,2017,June,5,14,363.3179903,827.6559762
30,2017,June,5,14,363.3179903,827.6559762
30,2017,June,5,14,363.3179903,827.6559762
30,2017,July,4,14,356.1901424,827.6559762
30,2017,July,4,14,356.1901424,827.6559762
30,2017,July,4,14,356.1901424,827.6559762
30,2017,August,4,14,356.1901424,827.6559762
31,2017,April,1,10,36.04928117,566.7662241
31,2017,May,2,10,51.06891201,566.7662241
31,2017,May,2,10,51.06891201,566.7662241
31,2017,June,3,10,297.5522312,566.7662241
31,2017,June,3,10,297.5522312,566.7662241
31,2017,July,3,10,297.5522312,566.7662241
31,2017,July,2,10,182.0957997,566.7662241
31,2017,July,2,10,182.0957997,566.7662241
32,2017,April,1,11,36.04928117,547.8794852
32,2017,May,3,11,119.5053561,547.8794852
32,2017,May,3,11,119.5053561,547.8794852
32,2017,May,3,11,119.5053561,547.8794852
32,2017,June,3,11,204.4016982,547.8794852
32,2017,June,3,11,204.4016982,547.8794852
32,2017,June,3,11,204.4016982,547.8794852
32,2017,July,2,11,187.9231497,547.8794852
32,2017,July,2,11,187.9231497,547.8794852
33,2017,April,1,9,27.03696088,655.6993309
33,2017,May,2,9,72.09856234,655.6993309
33,2017,May,2,9,72.09856234,655.6993309
33,2017,June,3,9,368.6406579,655.6993309
33,2017,June,3,9,368.6406579,655.6993309
33,2017,June,3,9,368.6406579,655.6993309
