Year,Field.ID,Quadrant,Mildew_Apr,Mildew_May,Mildew_Jun,Mildew_Jul,Mildew_Apr_Dummy,Mildew_May_Dummy,Mildew_Jun_Dummy,Mildew_Jul_Dummy,mi,Mildew.Incidence_Dummy,r6,nonr6,is,Pruning,FlagShoot.Incidence,FlagShoot.Incidence_Dummy,YearlyCon,YearlyTCost,Grower_1,Grower_2,Grower_3,Grower_4,Grower_5,Grower_6,Grower_7,Grower_8,Grower_9,YearDummy_2014,YearDummy_2015,YearDummy_2016,YearDummy_2017,NE,NW,SW,SE,Direction_Ordinal,Grower_Ordinal,Prediction,ATE
2017,72,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,6,458.0769825,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,142.6874211,323.6878844
2017,73,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,6,458.0769825,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,142.4044445,301.3469988
2017,74,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,6,458.0769825,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,145.2903041,323.6878844
2017,75,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,6,458.0769825,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,145.0627221,301.1535476
2017,76,NW,0,0,0,0.005,0,0,0,1,0.00125,1,4,0,2,1,0,0,6,326.738211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,131.0921629,327.265308
2017,77,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,502.1440949,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,126.4895002,317.1104208
2017,78,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,6,370.8053234,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,130.3556394,323.6878844
2017,79,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,6,458.0769825,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,133.218334,301.1535476
2017,80,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,4,326.738211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,117.618431,301.1535476
2017,81,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,326.738211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,141.260879,317.1104208
2017,82,SE,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,7,658.0923648,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,122.5990966,384.1868788
2017,84,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,379.6230511,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,141.6012636,442.4707253
2017,86,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,469.5771869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,7,146.5619654,359.9252251
2017,87,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,7,718.6027835,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,149.1242836,358.6101313
2017,88,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,8,763.5227337,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,144.8811105,378.6387312
2017,90,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,6,475.9336654,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,139.4331061,358.6101313
2017,91,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,664.4488432,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,138.0856772,363.8779417
2017,92,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,763.5227337,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,154.614883,447.5422179
2017,93,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,602.198941,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,179.416607,447.5422179
2017,94,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,7,664.4488432,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,148.6344894,465.1407352
2017,95,SE,0,0,0,0.005,0,0,0,1,0.00125,1,1,1,2,3,0,0,8,763.5227337,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,150.8653382,479.9782287
2017,96,SE,0,0,0,0.01,0,0,0,1,0.0025,1,1,1,2,1,0,0,7,664.4488432,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,133.538349,370.8515384
2017,97,SE,0,0,0,0.06,0,0,0,1,0.015,1,3,3,2,2,0,0,7,868.9531026,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,149.092699,365.6019816
2017,98,SE,0,0,0,0.01,0,0,0,1,0.0025,1,3,3,2,5,0,0,6,713.9857885,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,153.5207541,378.6414885
2017,99,SE,0,0,0.005,0.01,0,0,1,1,0.00375,1,3,3,2,2,0,0,7,868.9531026,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,162.0732027,365.6019816
2017,100,SE,0,0.0025,0,0.22,0,1,0,1,0.055625,1,4,0,2,3,0.000625,1,10,911.1097766,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,107.7852172,488.3373261
2017,101,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,469.5771869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,148.6572788,367.7565561
2017,102,SE,0,0,0,0.015,0,0,0,1,0.00375,1,3,3,2,2,0,0,7,868.9531026,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,131.2999222,365.6019816
2017,103,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,8,757.1662552,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,149.9449453,378.6387312
2017,105,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,451.1651927,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,137.4878245,367.7565561
2017,106,SE,0,0,0,0.025,0,0,0,1,0.00625,1,3,3,2,2,0,0,6,670.8053217,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,131.7435492,365.6019816
2017,107,SW,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,658.0923648,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,7,154.0912268,442.1285765
2017,108,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,531.8270891,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,7,159.3984844,415.3139445
2017,111,SW,0,0,0,0.27,0,0,0,1,0.0675,1,1,1,2,2,0,0,5,215.1480517,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,138.0010388,365.0348932
2017,112,SW,0,0,0,0.19,0,0,0,1,0.0475,1,4,4,2,4,0,0,8,398.8259919,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,162.896225,401.6579289
2017,114,SW,0,0,0,0.83,0,0,0,1,0.2075,1,4,4,2,1,0,0,1,93.96157486,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,148.4988302,345.9205311
2017,115,SW,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,5,232.3744842,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,118.8439794,366.2878473
2017,116,SW,0,0,0,0.005,0,0,0,1,0.00125,1,4,4,2,1,0,0,7,358.0744366,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,133.9603163,345.9205311
2017,117,SW,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,100.3180533,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,155.8372917,336.3089402
2017,118,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,93.96157486,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,130.356896,344.6364048
2017,119,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,232.3744842,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,138.27565,335.2600198
2017,120,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,93.96157486,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,133.9725512,344.6364048
2017,121,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,5,232.3744842,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,137.4597059,325.9829412
2017,123,NW,0,0,0,0.245,0,0,0,1,0.06125,1,2,2,2,1,0,0,9,420.3450792,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,122.6171134,329.0579513
2017,124,NE,0,0,0,0.015,0,0,0,1,0.00375,1,3,3,2,1,0,0,7,218.7532379,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,143.3813497,229.8753609
2017,125,NE,0,0,0.01,0.12,0,0,1,1,0.0325,1,4,0,2,2,0,0,13,662.0846256,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,145.010386,254.5132189
2017,126,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,213.3182608,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,124.15755,319.3551543
2017,127,NW,0.0025,0,0.015,0.035,1,0,1,1,0.013125,1,3,3,2,3,0.000625,1,10,435.1107837,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,150.3230654,408.5944036
2017,128,NW,0,0,0.005,0,0,0,1,0,0.00125,1,3,3,2,3,0,0,7,253.2061029,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,141.5478824,397.24841
2017,129,NW,0,0,0.045,0.24,0,0,1,1,0.07125,1,4,0,2,1,0,0,13,473.8702569,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,130.3261933,335.5672104
2017,132,NW,0,0,0.01,0.005,0,0,1,1,0.00375,1,4,4,2,2,0,0,7,213.3182608,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,128.4378925,327.9181306
2017,133,NW,0,0,0.015,0.265,0,0,1,1,0.07,1,4,0,2,1,0,0,13,749.7820235,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,114.9281226,335.5672104
2017,134,NW,0,0,0,0.1,0,0,0,1,0.025,1,3,3,2,5,0,0,6,187.478612,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,145.8982835,336.4011808
2017,135,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,183.6254582,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,132.6777161,335.6634583
2017,136,NW,0,0,0.005,0,0,0,1,0,0.00125,1,4,0,2,2,0,0,13,614.3570699,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,98.81683061,335.8350642
