Year,Field.ID,Grower,Quadrant,Mildew_Apr,Mildew_May,Mildew_Jun,Mildew_Jul,Mildew_Apr_Dummy,Mildew_May_Dummy,Mildew_Jun_Dummy,Mildew_Jul_Dummy,Mildew.Incidence,Mildew.Incidence_Dummy,Susceptibility to V6 strains,Susceptibility to nonV6 strains,Initial strain,Pruning thoroughness,FlagShoot.Incidence,FlagShoot.Incidence_Dummy,YearlyCon,YearlyTCost,Grower_1,Grower_2,Grower_3,Grower_4,Grower_5,Grower_6,Grower_7,Grower_8,Grower_9,YearDummy_2014,YearDummy_2015,YearDummy_2016,YearDummy_2017,NE,NW,SW,SE,Direction_Ordinal,Grower_Ordinal,Prediction,ATE
2017,65,5,NE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,57.11891565,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,16.94575,16.67004377
2017,66,5,NE,0,0,0,0.04,0,0,0,1,0.01,1,4,0,2,1,0,0,11,92.89286737,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,15.54868,15.67075137
2017,67,5,NE,0,0,0.015,0.33,0,0,1,1,0.08625,1,4,0,2,1,0,0,11,92.89286737,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,15.44649,15.67075137
2017,68,5,NE,0,0,0.04,0.505,0,0,1,1,0.13625,1,4,0,2,1,0,0,11,92.89286737,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,16.52859,15.67075137
2017,69,5,NE,0,0,0.005,0.01,0,0,1,1,0.00375,1,4,0,2,1,0,0,11,92.89286737,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,15.58375,15.67075137
2017,70,5,NE,0,0,0.045,0.025,0,0,1,1,0.0175,1,3,3,2,1,0,0,11,72.97840228,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5,16.54826,16.2126295
2017,71,6,NW,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,6,75.01971389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,16.30715,15.82855516
2017,72,6,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,6,75.01971389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,15.51352,15.82855516
2017,73,6,NW,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,6,75.01971389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,16.01521,16.14568951
2017,74,6,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,6,75.01971389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,14.66314,15.82855516
2017,75,6,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,6,75.01971389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,16.26287,16.40369687
2017,76,6,NW,0,0,0,0.005,0,0,0,1,0.00125,1,4,0,2,1,0,0,6,75.01971389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,14.89755,15.80289526
2017,77,6,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,82.23662785,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,17.77277,16.78023635
2017,78,6,NW,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,6,75.01971389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,15.98339,15.82855516
2017,79,6,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,6,75.01971389,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,17.22363,16.40369687
2017,80,6,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,4,53.51023528,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,15.96274,16.40369687
2017,81,6,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,82.23662785,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,6,17.12215,16.78023635
2017,82,7,SE,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,7,107.776428,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,17.15314,17.80496375
2017,84,7,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,62.17123709,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,17.11552,17.14468855
2017,86,7,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,76.90311358,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,7,17.55579,16.77931353
2017,87,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,7,88.61963984,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,16.73141,17.08484483
2017,88,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,8,125.0428623,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,16.9717,17.40141418
2017,90,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,6,77.94412026,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,16.67179,17.08484483
2017,91,7,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,108.8174347,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,18.16562,17.53640493
2017,92,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,125.0428623,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,17.29997,17.3023426
2017,93,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,125.0428623,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,16.33601,17.3023426
2017,94,7,SE,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,7,108.8174347,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,17.12625,17.82949884
2017,95,7,SE,0,0,0,0.005,0,0,0,1,0.00125,1,1,1,2,3,0,0,8,125.0428623,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,18.69946,17.73710365
2017,96,7,SE,0,0,0,0.01,0,0,0,1,0.0025,1,1,1,2,1,0,0,7,108.8174347,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,17.56117,17.45082339
2017,97,7,SE,0,0,0,0.06,0,0,0,1,0.015,1,3,3,2,2,0,0,7,88.61963984,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,17.86113,17.01361069
2017,98,7,SE,0,0,0,0.01,0,0,0,1,0.0025,1,3,3,2,5,0,0,6,76.90311358,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,16.7721,17.32471869
2017,99,7,SE,0,0,0.005,0.01,0,0,1,1,0.00375,1,3,3,2,2,0,0,7,88.61963984,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,16.97072,17.01361069
2017,100,7,SE,0,0.0025,0,0.22,0,1,0,1,0.055625,1,4,0,2,3,0.000625,1,10,149.2133361,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,15.04301,16.46827221
2017,101,7,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,62.17123709,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,17.10414,17.11475809
2017,102,7,SE,0,0,0,0.015,0,0,0,1,0.00375,1,3,3,2,2,0,0,7,88.61963984,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,16.89365,17.01361069
2017,103,7,SE,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,8,125.0428623,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,16.52613,17.40141418
2017,105,7,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,62.17123709,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,18.20825,17.11475809
2017,106,7,SE,0,0,0,0.025,0,0,0,1,0.00625,1,3,3,2,2,0,0,6,77.94412026,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7,17.73429,17.01361069
2017,107,7,SW,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,149.2133361,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,7,16.51532,16.04699316
2017,108,7,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,62.17123709,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,7,15.65345,16.66089861
2017,111,8,SW,0,0,0,0.27,0,0,0,1,0.0675,1,1,1,2,2,0,0,5,35.23500613,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,18.03307,16.9127799
2017,112,8,SW,0,0,0,0.19,0,0,0,1,0.0475,1,4,4,2,4,0,0,8,65.31612143,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,17.21596,16.6395799
2017,114,8,SW,0,0,0,0.83,0,0,0,1,0.2075,1,4,4,2,1,0,0,1,15.3881787,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,16.05851,16.16495131
2017,115,8,SW,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,5,38.05619577,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,15.91155,15.86251625
2017,116,8,SW,0,0,0,0.005,0,0,0,1,0.00125,1,4,4,2,1,0,0,7,37.0151891,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,16.17891,16.16495131
2017,117,8,SW,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,16.42918537,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,16.16847,16.46385933
2017,118,8,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,15.3881787,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,16.27554,16.92156954
2017,119,8,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,15.3881787,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,15.30776,16.44353876
2017,120,8,SW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,15.3881787,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,16.68198,16.92156954
2017,121,8,SW,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,5,38.05619577,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,9,16.20923,16.3913917
2017,123,9,NW,0,0,0,0.245,0,0,0,1,0.06125,1,2,2,2,1,0,0,9,68.84032331,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,17.13838,16.54250198
2017,124,9,NE,0,0,0,0.015,0,0,0,1,0.00375,1,3,3,2,1,0,0,7,35.82543098,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,16.8565,16.04732457
2017,125,9,NE,0,0,0.01,0.12,0,0,1,1,0.0325,1,4,0,2,2,0,0,13,108.4302444,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,14.9013,15.52129374
2017,126,9,NW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,34.93533949,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,17.3535,16.51388523
2017,127,9,NW,0.0025,0,0.015,0.035,1,0,1,1,0.013125,1,3,3,2,3,0.000625,1,10,71.25851713,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,17.955,16.47342863
2017,128,9,NW,0,0,0.005,0,0,0,1,0,0.00125,1,3,3,2,3,0,0,7,35.82543098,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,16.47022,16.35277611
2017,129,9,NW,0,0,0.045,0.24,0,0,1,1,0.07125,1,4,0,2,1,0,0,13,108.4302444,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,16.97927,15.57014806
2017,132,9,NW,0,0,0.01,0.005,0,0,1,1,0.00375,1,4,4,2,2,0,0,7,34.93533949,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,15.77974,15.82655738
2017,133,9,NW,0,0,0.015,0.265,0,0,1,1,0.07,1,4,0,2,1,0,0,13,108.4302444,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,15.76203,15.57014806
2017,134,9,NW,0,0,0,0.1,0,0,0,1,0.025,1,3,3,2,5,0,0,6,30.70355503,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,15.46411,16.5080749
2017,135,9,NW,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,6,30.70355503,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,16.79476,16.56578079
2017,136,9,NW,0,0,0.005,0,0,0,1,0,0.00125,1,4,0,2,2,0,0,13,108.4302444,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,15.57398,15.51677777
